median_income	housing_median_age	total_rooms	total_bedrooms	population	households	latitude	longitude	target
2.0978000164031982	52.0	1665.0	419.0	946.0	395.0	37.83000183105469	-122.26000213623047	155400.0
1.2851999998092651	51.0	936.0	311.0	517.0	249.0	37.83000183105469	-122.26000213623047	150000.0
1.024999976158142	49.0	713.0	202.0	462.0	189.0	37.84000015258789	-122.26000213623047	118800.0
3.9642999172210693	52.0	950.0	202.0	467.0	198.0	37.84000015258789	-122.26000213623047	188800.0
3.012500047683716	52.0	1443.0	311.0	660.0	292.0	37.83000183105469	-122.26000213623047	184400.0
2.676800012588501	52.0	1656.0	420.0	718.0	382.0	37.83000183105469	-122.26000213623047	182300.0
2.0260000228881836	50.0	1125.0	322.0	616.0	304.0	37.83000183105469	-122.26000213623047	142500.0
1.7347999811172485	43.0	1007.0	312.0	558.0	253.0	37.81999969482422	-122.2699966430664	137500.0
0.9506000280380249	40.0	624.0	195.0	423.0	160.0	37.81999969482422	-122.26000213623047	187500.0
1.774999976158142	40.0	946.0	375.0	700.0	352.0	37.81999969482422	-122.2699966430664	112500.0
0.9218000173568726	21.0	896.0	453.0	735.0	438.0	37.81999969482422	-122.2699966430664	171900.0
1.5045000314712524	43.0	1868.0	456.0	1061.0	407.0	37.81999969482422	-122.2699966430664	93800.0
1.11080002784729	41.0	3221.0	853.0	1959.0	720.0	37.81999969482422	-122.2699966430664	97500.0
1.247499942779541	52.0	1630.0	456.0	1162.0	400.0	37.81999969482422	-122.2699966430664	104200.0
1.6097999811172485	52.0	1170.0	235.0	701.0	233.0	37.81999969482422	-122.27999877929688	87500.0
1.4112999439239502	52.0	945.0	243.0	576.0	220.0	37.81999969482422	-122.27999877929688	83100.0
1.5056999921798706	52.0	1238.0	288.0	622.0	259.0	37.81999969482422	-122.27999877929688	87500.0
0.8172000050544739	52.0	1489.0	335.0	728.0	244.0	37.81999969482422	-122.27999877929688	85300.0
1.2171000242233276	52.0	1387.0	341.0	1074.0	304.0	37.81999969482422	-122.27999877929688	80300.0
2.5625	2.0	158.0	43.0	94.0	57.0	37.81999969482422	-122.29000091552734	60000.0
3.392899990081787	52.0	1121.0	211.0	554.0	187.0	37.83000183105469	-122.29000091552734	75700.0
6.118299961090088	49.0	135.0	29.0	86.0	23.0	37.81999969482422	-122.29000091552734	75000.0
0.9010999798774719	50.0	760.0	190.0	377.0	122.0	37.810001373291016	-122.29000091552734	86100.0
1.190999984741211	52.0	1224.0	237.0	521.0	159.0	37.810001373291016	-122.30000305175781	76100.0
2.5938000679016113	48.0	828.0	182.0	392.0	133.0	37.810001373291016	-122.30000305175781	73500.0
1.166700005531311	52.0	1010.0	209.0	604.0	187.0	37.810001373291016	-122.30000305175781	78400.0
0.8055999875068665	48.0	1455.0	354.0	788.0	332.0	37.810001373291016	-122.30000305175781	84400.0
2.6094000339508057	52.0	1027.0	244.0	492.0	147.0	37.79999923706055	-122.29000091552734	81300.0
1.8516000509262085	52.0	572.0	109.0	274.0	82.0	37.810001373291016	-122.30000305175781	85000.0
0.9801999926567078	46.0	2801.0	644.0	1823.0	611.0	37.810001373291016	-122.29000091552734	129200.0
1.7719000577926636	26.0	768.0	152.0	392.0	127.0	37.810001373291016	-122.29000091552734	82500.0
0.728600025177002	46.0	935.0	297.0	582.0	277.0	37.810001373291016	-122.29000091552734	95200.0
1.75	49.0	844.0	204.0	560.0	152.0	37.810001373291016	-122.29000091552734	75000.0
0.4999000132083893	46.0	12.0	4.0	18.0	7.0	37.810001373291016	-122.29000091552734	67500.0
2.4830000400543213	20.0	835.0	161.0	290.0	133.0	37.810001373291016	-122.29000091552734	137500.0
0.9240999817848206	17.0	1237.0	462.0	762.0	439.0	37.810001373291016	-122.27999877929688	177500.0
2.4463999271392822	36.0	2914.0	562.0	1236.0	509.0	37.810001373291016	-122.27999877929688	102100.0
1.1110999584197998	19.0	1207.0	243.0	721.0	207.0	37.810001373291016	-122.27999877929688	108300.0
0.8026000261306763	23.0	1745.0	374.0	1054.0	325.0	37.810001373291016	-122.29000091552734	112500.0
2.011399984359741	38.0	684.0	176.0	344.0	155.0	37.79999923706055	-122.27999877929688	131300.0
1.5	17.0	924.0	289.0	609.0	289.0	37.810001373291016	-122.27999877929688	162500.0
1.166700005531311	52.0	210.0	56.0	183.0	56.0	37.810001373291016	-122.2699966430664	112500.0
1.520799994468689	52.0	340.0	97.0	200.0	87.0	37.810001373291016	-122.27999877929688	112500.0
0.8075000047683716	52.0	386.0	164.0	346.0	155.0	37.810001373291016	-122.27999877929688	137500.0
1.8087999820709229	35.0	948.0	184.0	467.0	169.0	37.810001373291016	-122.27999877929688	118800.0
2.4082999229431152	52.0	773.0	143.0	377.0	115.0	37.810001373291016	-122.27999877929688	98200.0
0.9769999980926514	40.0	880.0	451.0	582.0	380.0	37.810001373291016	-122.2699966430664	118800.0
0.7599999904632568	10.0	875.0	348.0	546.0	330.0	37.810001373291016	-122.2699966430664	162500.0
0.9721999764442444	10.0	105.0	42.0	125.0	39.0	37.79999923706055	-122.2699966430664	137500.0
1.243399977684021	52.0	249.0	78.0	396.0	85.0	37.79999923706055	-122.2699966430664	500001.0
2.0938000679016113	16.0	994.0	392.0	800.0	362.0	37.79999923706055	-122.2699966430664	162500.0
0.8668000102043152	52.0	215.0	87.0	904.0	88.0	37.79999923706055	-122.27999877929688	137500.0
0.75	52.0	96.0	31.0	191.0	34.0	37.79999923706055	-122.27999877929688	162500.0
2.6354000568389893	27.0	1055.0	347.0	718.0	302.0	37.790000915527344	-122.2699966430664	187500.0
1.8476999998092651	39.0	1715.0	623.0	1327.0	467.0	37.79999923706055	-122.2699966430664	179200.0
2.0095999240875244	36.0	5329.0	2477.0	3469.0	2323.0	37.79999923706055	-122.26000213623047	130000.0
2.8345000743865967	31.0	4596.0	1331.0	2048.0	1180.0	37.81999969482422	-122.26000213623047	183800.0
2.006200075149536	29.0	335.0	107.0	202.0	91.0	37.810001373291016	-122.26000213623047	125000.0
1.218500018119812	22.0	3682.0	1270.0	2024.0	1250.0	37.81999969482422	-122.26000213623047	170000.0
2.6103999614715576	37.0	3633.0	1085.0	1838.0	980.0	37.81999969482422	-122.26000213623047	193100.0
2.4911999702453613	29.0	4656.0	1414.0	2304.0	1250.0	37.810001373291016	-122.25	257800.0
3.2177000045776367	28.0	5806.0	1603.0	2563.0	1497.0	37.810001373291016	-122.25	273400.0
3.125	39.0	854.0	242.0	389.0	228.0	37.810001373291016	-122.25	237500.0
2.5794999599456787	52.0	2155.0	701.0	895.0	613.0	37.810001373291016	-122.25	350000.0
2.84060001373291	34.0	5871.0	1914.0	2689.0	1789.0	37.810001373291016	-122.26000213623047	335700.0
4.930600166320801	52.0	1509.0	225.0	674.0	244.0	37.81999969482422	-122.23999786376953	313400.0
3.272700071334839	52.0	2026.0	482.0	709.0	456.0	37.810001373291016	-122.23999786376953	268500.0
3.169100046157837	52.0	1758.0	460.0	686.0	422.0	37.810001373291016	-122.25	259400.0
3.9000000953674316	52.0	3481.0	751.0	1444.0	718.0	37.81999969482422	-122.23999786376953	275700.0
3.9063000679016113	28.0	3337.0	855.0	1520.0	802.0	37.81999969482422	-122.25	225000.0
5.091700077056885	52.0	1424.0	289.0	550.0	253.0	37.81999969482422	-122.25	262500.0
2.642899990081787	32.0	3809.0	1098.0	1806.0	1022.0	37.81999969482422	-122.25	218500.0
3.0232999324798584	26.0	3959.0	1196.0	1749.0	1217.0	37.81999969482422	-122.25	255000.0
3.148400068283081	52.0	2376.0	559.0	939.0	519.0	37.83000183105469	-122.25	224100.0
3.4721999168395996	35.0	1613.0	428.0	675.0	422.0	37.83000183105469	-122.25	243100.0
3.142899990081787	52.0	1279.0	287.0	534.0	291.0	37.83000183105469	-122.25	231600.0
2.4233999252319336	28.0	5022.0	1750.0	2558.0	1661.0	37.83000183105469	-122.25	218500.0
3.0896999835968018	52.0	4190.0	1105.0	1786.0	1037.0	37.83000183105469	-122.25	234100.0
5.859600067138672	50.0	2515.0	399.0	970.0	373.0	37.84000015258789	-122.2300033569336	327600.0
5.286799907684326	47.0	3175.0	454.0	1098.0	485.0	37.84000015258789	-122.2300033569336	347600.0
5.955999851226807	41.0	2576.0	406.0	794.0	376.0	37.83000183105469	-122.23999786376953	366100.0
4.964300155639648	37.0	334.0	54.0	98.0	47.0	37.849998474121094	-122.23999786376953	335000.0
6.343400001525879	52.0	2800.0	411.0	1061.0	403.0	37.849998474121094	-122.2300033569336	373600.0
5.177299976348877	52.0	3529.0	574.0	1177.0	555.0	37.84000015258789	-122.23999786376953	389500.0
7.235400199890137	52.0	2612.0	365.0	901.0	367.0	37.849998474121094	-122.23999786376953	391100.0
5.456999778747559	28.0	5287.0	1048.0	2031.0	956.0	37.849998474121094	-122.22000122070312	337300.0
7.5	50.0	2935.0	473.0	1031.0	479.0	37.84000015258789	-122.22000122070312	295200.0
6.019400119781494	44.0	3424.0	597.0	1358.0	597.0	37.84000015258789	-122.20999908447266	292300.0
7.5543999671936035	40.0	4991.0	674.0	1616.0	654.0	37.83000183105469	-122.20999908447266	411500.0
6.0665998458862305	30.0	2211.0	346.0	844.0	343.0	37.84000015258789	-122.19999694824219	311500.0
7.054800033569336	34.0	3038.0	490.0	1140.0	496.0	37.84000015258789	-122.20999908447266	325900.0
11.601699829101562	18.0	1617.0	210.0	533.0	194.0	37.84000015258789	-122.19000244140625	392600.0
7.4882001876831055	35.0	2865.0	460.0	1072.0	443.0	37.84000015258789	-122.19999694824219	319300.0
6.897600173950195	34.0	5065.0	788.0	1627.0	766.0	37.83000183105469	-122.20999908447266	333300.0
8.204899787902832	28.0	1326.0	184.0	463.0	190.0	37.83000183105469	-122.19000244140625	335200.0
8.401000022888184	26.0	1589.0	223.0	542.0	211.0	37.83000183105469	-122.19999694824219	351200.0
6.853799819946289	29.0	1791.0	271.0	661.0	269.0	37.83000183105469	-122.19000244140625	368900.0
8.317000389099121	32.0	1835.0	264.0	635.0	263.0	37.81999969482422	-122.19000244140625	365900.0
7.017499923706055	37.0	1229.0	181.0	420.0	176.0	37.81999969482422	-122.19999694824219	366700.0
6.3302001953125	39.0	3770.0	534.0	1265.0	500.0	37.81999969482422	-122.19999694824219	362800.0
6.362400054931641	30.0	292.0	38.0	126.0	52.0	37.810001373291016	-122.18000030517578	483300.0
7.054900169372559	52.0	2375.0	333.0	813.0	350.0	37.81999969482422	-122.20999908447266	331400.0
6.785099983215332	45.0	2964.0	436.0	1067.0	426.0	37.810001373291016	-122.19999694824219	323500.0
2.892899990081787	50.0	2833.0	605.0	1260.0	552.0	37.79999923706055	-122.20999908447266	216700.0
3.081199884414673	38.0	2254.0	535.0	951.0	487.0	37.79999923706055	-122.20999908447266	233100.0
5.240200042724609	52.0	1389.0	212.0	510.0	224.0	37.810001373291016	-122.20999908447266	296400.0
6.521699905395508	52.0	1971.0	335.0	765.0	308.0	37.810001373291016	-122.22000122070312	273700.0
3.263200044631958	52.0	2183.0	465.0	1129.0	460.0	37.79999923706055	-122.22000122070312	227700.0
3.0297999382019043	52.0	2286.0	464.0	1073.0	441.0	37.79999923706055	-122.22000122070312	199600.0
4.542799949645996	52.0	2721.0	541.0	1185.0	515.0	37.79999923706055	-122.22000122070312	239800.0
4.072000026702881	52.0	2024.0	339.0	756.0	340.0	37.810001373291016	-122.22000122070312	270100.0
5.350900173187256	52.0	2944.0	536.0	1034.0	521.0	37.810001373291016	-122.22000122070312	302100.0
3.1603000164031982	52.0	2033.0	486.0	787.0	459.0	37.79999923706055	-122.2300033569336	269500.0
4.7708001136779785	52.0	1433.0	229.0	612.0	213.0	37.810001373291016	-122.2300033569336	314700.0
8.156399726867676	52.0	2927.0	402.0	1021.0	380.0	37.810001373291016	-122.22000122070312	390100.0
8.879300117492676	52.0	2315.0	292.0	861.0	258.0	37.810001373291016	-122.2300033569336	410300.0
6.859099864959717	52.0	2485.0	313.0	953.0	327.0	37.810001373291016	-122.23999786376953	352400.0
6.030200004577637	52.0	1490.0	238.0	634.0	256.0	37.810001373291016	-122.23999786376953	287300.0
7.507999897003174	52.0	2814.0	365.0	878.0	352.0	37.810001373291016	-122.2300033569336	348700.0
2.7476999759674072	52.0	2093.0	550.0	918.0	483.0	37.810001373291016	-122.23999786376953	243800.0
2.1944000720977783	52.0	888.0	168.0	360.0	175.0	37.79999923706055	-122.23999786376953	211500.0
3.014899969100952	52.0	2087.0	510.0	1197.0	488.0	37.79999923706055	-122.25	218400.0
3.674999952316284	52.0	2513.0	502.0	1048.0	518.0	37.810001373291016	-122.23999786376953	269900.0
3.2249999046325684	46.0	3232.0	835.0	1373.0	747.0	37.810001373291016	-122.25	218800.0
2.934499979019165	42.0	4120.0	1065.0	1715.0	1015.0	37.79999923706055	-122.25	225000.0
2.142899990081787	43.0	2364.0	792.0	1359.0	722.0	37.79999923706055	-122.25	250000.0
1.6121000051498413	41.0	1471.0	469.0	1062.0	413.0	37.79999923706055	-122.25	171400.0
1.392899990081787	29.0	2468.0	864.0	1335.0	773.0	37.79999923706055	-122.25	193800.0
2.3173000812530518	27.0	1632.0	492.0	1171.0	429.0	37.790000915527344	-122.23999786376953	125000.0
1.7771999835968018	45.0	1786.0	526.0	1475.0	460.0	37.790000915527344	-122.25	97500.0
2.6458001136779785	50.0	629.0	188.0	742.0	196.0	37.790000915527344	-122.25	125000.0
2.180999994277954	52.0	1339.0	391.0	1086.0	363.0	37.790000915527344	-122.25	138800.0
2.230299949645996	36.0	1678.0	606.0	1645.0	543.0	37.79999923706055	-122.25	116700.0
1.6504000425338745	43.0	2344.0	647.0	1710.0	644.0	37.79999923706055	-122.25	151800.0
2.269700050354004	52.0	996.0	228.0	731.0	228.0	37.79999923706055	-122.23999786376953	127000.0
2.1563000679016113	52.0	1591.0	373.0	1118.0	347.0	37.79999923706055	-122.23999786376953	128600.0
2.1347999572753906	52.0	1586.0	398.0	1006.0	335.0	37.79999923706055	-122.23999786376953	140600.0
2.629199981689453	47.0	2046.0	588.0	1213.0	554.0	37.79999923706055	-122.23999786376953	182700.0
2.3833000659942627	52.0	1192.0	289.0	772.0	257.0	37.79999923706055	-122.2300033569336	146900.0
2.9570000171661377	52.0	1803.0	420.0	1321.0	401.0	37.79999923706055	-122.23999786376953	122800.0
2.5237998962402344	49.0	2838.0	749.0	1487.0	677.0	37.79999923706055	-122.23999786376953	169300.0
1.9375	52.0	783.0	184.0	488.0	186.0	37.79999923706055	-122.2300033569336	126600.0
1.9027999639511108	51.0	1590.0	414.0	949.0	392.0	37.79999923706055	-122.2300033569336	127900.0
2.25	50.0	1746.0	480.0	1149.0	415.0	37.79999923706055	-122.2300033569336	123500.0
2.392899990081787	52.0	1252.0	299.0	844.0	280.0	37.79999923706055	-122.2300033569336	111900.0
2.191699981689453	43.0	5963.0	1344.0	4367.0	1231.0	37.790000915527344	-122.2300033569336	112800.0
2.935699939727783	52.0	1783.0	395.0	1659.0	412.0	37.790000915527344	-122.2300033569336	107900.0
1.8854000568389893	30.0	999.0	264.0	1011.0	263.0	37.790000915527344	-122.2300033569336	137500.0
2.163800001144409	39.0	1469.0	431.0	1464.0	389.0	37.790000915527344	-122.23999786376953	105500.0
2.125	47.0	1372.0	395.0	1237.0	303.0	37.790000915527344	-122.23999786376953	95500.0
3.375	52.0	674.0	180.0	647.0	168.0	37.790000915527344	-122.23999786376953	116100.0
2.254199981689453	43.0	1626.0	376.0	1284.0	357.0	37.790000915527344	-122.23999786376953	112200.0
2.0999999046325684	51.0	175.0	43.0	228.0	55.0	37.790000915527344	-122.25	75000.0
1.600000023841858	39.0	461.0	129.0	381.0	123.0	37.790000915527344	-122.25	112500.0
3.625	52.0	902.0	237.0	846.0	227.0	37.790000915527344	-122.25	125000.0
1.6928999423980713	20.0	2373.0	779.0	1659.0	676.0	37.79999923706055	-122.26000213623047	115000.0
1.6470999717712402	52.0	391.0	128.0	520.0	138.0	37.77000045776367	-122.22000122070312	95000.0
2.5899999141693115	52.0	1137.0	301.0	866.0	259.0	37.77000045776367	-122.22000122070312	96400.0
2.569999933242798	52.0	769.0	206.0	612.0	183.0	37.77000045776367	-122.2300033569336	72000.0
2.642899990081787	52.0	472.0	146.0	415.0	126.0	37.779998779296875	-122.2300033569336	71300.0
3.025700092315674	52.0	862.0	215.0	994.0	213.0	37.779998779296875	-122.2300033569336	80800.0
1.4886000156402588	50.0	1920.0	530.0	1525.0	477.0	37.779998779296875	-122.22000122070312	128800.0
1.9337999820709229	43.0	1420.0	472.0	1506.0	438.0	37.779998779296875	-122.2300033569336	112500.0
1.4844000339508057	52.0	986.0	258.0	1008.0	255.0	37.779998779296875	-122.2300033569336	119400.0
1.6009000539779663	44.0	2340.0	825.0	2813.0	751.0	37.779998779296875	-122.2300033569336	118100.0
2.0374999046325684	48.0	1696.0	396.0	1481.0	343.0	37.790000915527344	-122.2300033569336	122500.0
2.2929999828338623	49.0	1175.0	217.0	859.0	219.0	37.790000915527344	-122.2300033569336	106300.0
2.149399995803833	37.0	2343.0	574.0	1608.0	523.0	37.790000915527344	-122.22000122070312	132500.0
1.6197999715805054	30.0	610.0	145.0	425.0	140.0	37.790000915527344	-122.2300033569336	122700.0
1.3280999660491943	40.0	930.0	199.0	564.0	184.0	37.790000915527344	-122.2300033569336	113300.0
3.5155999660491943	44.0	1487.0	314.0	961.0	272.0	37.790000915527344	-122.22000122070312	109500.0
3.9047999382019043	52.0	3424.0	690.0	2273.0	685.0	37.790000915527344	-122.22000122070312	164700.0
3.0892999172210693	52.0	762.0	190.0	600.0	195.0	37.790000915527344	-122.20999908447266	125000.0
2.6041998863220215	46.0	2366.0	575.0	1647.0	527.0	37.790000915527344	-122.22000122070312	124700.0
2.5	49.0	1826.0	450.0	1201.0	424.0	37.790000915527344	-122.22000122070312	136700.0
2.7969000339508057	38.0	3049.0	711.0	2167.0	659.0	37.790000915527344	-122.22000122070312	141700.0
2.8320999145507812	29.0	1640.0	376.0	939.0	340.0	37.790000915527344	-122.19999694824219	150000.0
2.9583001136779785	47.0	1543.0	307.0	859.0	292.0	37.790000915527344	-122.20999908447266	138800.0
2.8364999294281006	34.0	2364.0	557.0	1517.0	516.0	37.790000915527344	-122.20999908447266	139200.0
2.875	35.0	1745.0	409.0	1143.0	386.0	37.790000915527344	-122.20999908447266	143800.0
3.06820011138916	39.0	2003.0	500.0	1109.0	464.0	37.79999923706055	-122.20999908447266	156500.0
3.075700044631958	39.0	2018.0	447.0	1221.0	446.0	37.79999923706055	-122.20999908447266	151000.0
4.955900192260742	43.0	3045.0	499.0	1115.0	455.0	37.79999923706055	-122.19999694824219	273000.0
4.77209997177124	52.0	1547.0	293.0	706.0	268.0	37.79999923706055	-122.19999694824219	217100.0
3.4860999584198	52.0	3519.0	711.0	1883.0	706.0	37.79999923706055	-122.20999908447266	187100.0
5.1184000968933105	41.0	2070.0	354.0	804.0	340.0	37.79999923706055	-122.19999694824219	239600.0
4.097700119018555	48.0	1321.0	263.0	506.0	252.0	37.79999923706055	-122.20999908447266	229700.0
4.74399995803833	48.0	1694.0	259.0	610.0	238.0	37.79999923706055	-122.19000244140625	257300.0
4.27269983291626	46.0	1938.0	341.0	768.0	332.0	37.79999923706055	-122.19000244140625	246900.0
2.9844000339508057	50.0	968.0	195.0	462.0	184.0	37.790000915527344	-122.19000244140625	179900.0
4.173900127410889	40.0	1060.0	256.0	667.0	235.0	37.790000915527344	-122.19999694824219	169600.0
3.8487000465393066	46.0	2041.0	405.0	1059.0	399.0	37.79999923706055	-122.19999694824219	203300.0
4.01140022277832	52.0	1813.0	271.0	637.0	277.0	37.79999923706055	-122.19000244140625	263400.0
4.656300067901611	45.0	2718.0	451.0	1106.0	454.0	37.790000915527344	-122.19000244140625	231800.0
2.9296998977661133	28.0	3144.0	761.0	1737.0	669.0	37.790000915527344	-122.19000244140625	140500.0
2.3036000728607178	35.0	1802.0	459.0	1009.0	390.0	37.790000915527344	-122.19999694824219	126000.0
2.6666998863220215	49.0	882.0	195.0	737.0	210.0	37.790000915527344	-122.19999694824219	122000.0
2.61899995803833	44.0	1621.0	452.0	1354.0	491.0	37.790000915527344	-122.19999694824219	134700.0
2.4166998863220215	45.0	2115.0	533.0	1530.0	474.0	37.790000915527344	-122.20999908447266	139400.0
2.7788000106811523	45.0	2021.0	528.0	1410.0	480.0	37.790000915527344	-122.19999694824219	115400.0
2.7351999282836914	46.0	2239.0	508.0	1390.0	569.0	37.779998779296875	-122.20999908447266	137300.0
1.8472000360488892	52.0	1477.0	300.0	1065.0	269.0	37.779998779296875	-122.20999908447266	137000.0
2.6582999229431152	52.0	1056.0	224.0	792.0	245.0	37.779998779296875	-122.20999908447266	142600.0
3.0536000728607178	49.0	898.0	244.0	779.0	245.0	37.779998779296875	-122.20999908447266	137500.0
2.3905999660491943	44.0	2968.0	710.0	2269.0	610.0	37.779998779296875	-122.22000122070312	111700.0
1.7187999486923218	43.0	1702.0	460.0	1227.0	407.0	37.779998779296875	-122.20999908447266	126800.0
2.625	47.0	881.0	248.0	753.0	241.0	37.779998779296875	-122.20999908447266	111300.0
2.801500082015991	40.0	494.0	114.0	547.0	135.0	37.77000045776367	-122.22000122070312	114800.0
1.7275999784469604	50.0	1776.0	473.0	1807.0	440.0	37.779998779296875	-122.22000122070312	102300.0
2.0801000595092773	44.0	1678.0	514.0	1700.0	495.0	37.779998779296875	-122.22000122070312	131900.0
2.489000082015991	51.0	1637.0	463.0	1543.0	393.0	37.779998779296875	-122.22000122070312	119100.0
1.7546000480651855	52.0	1420.0	314.0	1085.0	300.0	37.7599983215332	-122.20999908447266	80600.0
4.090400218963623	52.0	591.0	173.0	353.0	137.0	37.77000045776367	-122.20999908447266	80600.0
2.676500082015991	52.0	745.0	153.0	473.0	149.0	37.77000045776367	-122.20999908447266	88800.0
2.433799982070923	49.0	2272.0	498.0	1621.0	483.0	37.77000045776367	-122.19999694824219	102400.0
2.330899953842163	46.0	1234.0	375.0	1183.0	354.0	37.77000045776367	-122.20999908447266	98700.0
2.2604000568389893	43.0	1017.0	328.0	836.0	277.0	37.77000045776367	-122.20999908447266	100000.0
1.8039000034332275	42.0	932.0	254.0	900.0	263.0	37.77000045776367	-122.19000244140625	92300.0
2.256200075149536	39.0	2689.0	597.0	1888.0	537.0	37.77000045776367	-122.19999694824219	94800.0
2.0562000274658203	41.0	1547.0	415.0	1024.0	341.0	37.77000045776367	-122.19999694824219	102000.0
3.539799928665161	52.0	2300.0	443.0	1225.0	423.0	37.779998779296875	-122.19999694824219	158400.0
3.1166999340057373	39.0	1752.0	399.0	1071.0	376.0	37.779998779296875	-122.19999694824219	121600.0
2.54010009765625	50.0	1867.0	403.0	1128.0	378.0	37.779998779296875	-122.19999694824219	129100.0
2.8980000019073486	43.0	2430.0	502.0	1537.0	484.0	37.77000045776367	-122.19999694824219	121400.0
2.3125	44.0	1729.0	414.0	1240.0	393.0	37.779998779296875	-122.20999908447266	102800.0
2.875	52.0	1026.0	180.0	469.0	168.0	37.779998779296875	-122.19000244140625	160000.0
3.371500015258789	52.0	2170.0	428.0	1086.0	425.0	37.77000045776367	-122.19000244140625	143900.0
3.511399984359741	52.0	2329.0	445.0	1144.0	417.0	37.77000045776367	-122.19000244140625	151200.0
4.3125	52.0	2492.0	415.0	1109.0	375.0	37.779998779296875	-122.19000244140625	164400.0
3.2200000286102295	52.0	2198.0	397.0	984.0	369.0	37.779998779296875	-122.19000244140625	156500.0
3.875	33.0	142.0	31.0	575.0	47.0	37.779998779296875	-122.18000030517578	225000.0
5.232800006866455	49.0	1183.0	205.0	496.0	209.0	37.779998779296875	-122.19000244140625	174200.0
