Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,Wifes_now_working?,Husbands_occupation,Standard-of-living_index,Media_exposure
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.00833333333333501,0.4249999999999991,4.5102810375396984e-17,0.2900000000000002,4.5102810375396984e-17,-1.734723475976807e-17,2.7755575615628914e-17,0.2933333333333335,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.008333333333332901,0.18499999999999933,3.469446951953614e-17,-0.09833333333333377,-3.469446951953614e-17,-2.0816681711721685e-17,6.938893903907228e-18,-0.0783333333333333,0.0
-0.008333333333332901,0.18499999999999933,3.469446951953614e-17,-0.09833333333333377,-3.469446951953614e-17,-2.0816681711721685e-17,6.938893903907228e-18,-0.0783333333333333,0.0
-0.010000000000000106,0.17999999999999983,1.734723475976807e-17,-0.10999999999999986,1.0408340855860843e-17,1.734723475976807e-17,0.0,-0.06000000000000005,0.0
-0.010000000000000106,0.17999999999999983,1.734723475976807e-17,-0.10999999999999986,1.0408340855860843e-17,1.734723475976807e-17,0.0,-0.06000000000000005,0.0
-0.012500000000002606,-0.23416666666666652,3.469446951953614e-17,0.06083333333333306,-2.0816681711721685e-17,-2.0816681711721685e-17,-6.938893903907228e-18,-0.814166666666667,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.00833333333333501,0.4249999999999991,4.5102810375396984e-17,0.2900000000000002,4.5102810375396984e-17,-1.734723475976807e-17,2.7755575615628914e-17,0.2933333333333335,0.0
-0.008333333333332901,0.18499999999999933,3.469446951953614e-17,-0.09833333333333377,-3.469446951953614e-17,-2.0816681711721685e-17,6.938893903907228e-18,-0.0783333333333333,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.008333333333332901,0.18499999999999933,3.469446951953614e-17,-0.09833333333333377,-3.469446951953614e-17,-2.0816681711721685e-17,6.938893903907228e-18,-0.0783333333333333,0.0
-0.00833333333333501,0.4249999999999991,4.5102810375396984e-17,0.2900000000000002,4.5102810375396984e-17,-1.734723475976807e-17,2.7755575615628914e-17,0.2933333333333335,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.010000000000000106,0.17999999999999983,1.734723475976807e-17,-0.10999999999999986,1.0408340855860843e-17,1.734723475976807e-17,0.0,-0.06000000000000005,0.0
-0.010000000000000106,0.17999999999999983,1.734723475976807e-17,-0.10999999999999986,1.0408340855860843e-17,1.734723475976807e-17,0.0,-0.06000000000000005,0.0
-0.008333333333332901,0.18499999999999933,3.469446951953614e-17,-0.09833333333333377,-3.469446951953614e-17,-2.0816681711721685e-17,6.938893903907228e-18,-0.0783333333333333,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.010000000000000106,0.17999999999999983,1.734723475976807e-17,-0.10999999999999986,1.0408340855860843e-17,1.734723475976807e-17,0.0,-0.06000000000000005,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.010000000000000106,0.17999999999999983,1.734723475976807e-17,-0.10999999999999986,1.0408340855860843e-17,1.734723475976807e-17,0.0,-0.06000000000000005,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.013333333333337069,-0.6733333333333318,-2.0816681711721685e-17,-0.17000000000000043,-2.0816681711721685e-17,-6.938893903907228e-18,0.0,-0.14333333333333348,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.008333333333332901,0.18499999999999933,3.469446951953614e-17,-0.09833333333333377,-3.469446951953614e-17,-2.0816681711721685e-17,6.938893903907228e-18,-0.0783333333333333,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.008333333333332901,0.18499999999999933,3.469446951953614e-17,-0.09833333333333377,-3.469446951953614e-17,-2.0816681711721685e-17,6.938893903907228e-18,-0.0783333333333333,0.0
-0.00833333333333501,0.4249999999999991,4.5102810375396984e-17,0.2900000000000002,4.5102810375396984e-17,-1.734723475976807e-17,2.7755575615628914e-17,0.2933333333333335,0.0
-0.010000000000000106,0.17999999999999983,1.734723475976807e-17,-0.10999999999999986,1.0408340855860843e-17,1.734723475976807e-17,0.0,-0.06000000000000005,0.0
-0.010000000000000106,0.17999999999999983,1.734723475976807e-17,-0.10999999999999986,1.0408340855860843e-17,1.734723475976807e-17,0.0,-0.06000000000000005,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.005000000000001267,0.37166666666666576,3.469446951953614e-17,0.2966666666666664,-6.245004513516506e-17,-1.3877787807814457e-17,0.0,0.3366666666666676,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.0150000000000029,-0.24333333333333246,-1.0408340855860843e-17,-0.8233333333333327,1.734723475976807e-17,-3.469446951953614e-18,0.0,0.08166666666666655,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.010000000000000106,0.17999999999999983,1.734723475976807e-17,-0.10999999999999986,1.0408340855860843e-17,1.734723475976807e-17,0.0,-0.06000000000000005,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
0.9991666666666656,0.07083333333333378,4.163336342344337e-17,-0.07083333333333326,2.7755575615628914e-17,8.326672684688674e-17,2.0816681711721685e-17,0.0008333333333333109,0.0
-0.008333333333332901,0.18499999999999933,3.469446951953614e-17,-0.09833333333333377,-3.469446951953614e-17,-2.0816681711721685e-17,6.938893903907228e-18,-0.0783333333333333,0.0
-0.008333333333332901,0.18499999999999933,3.469446951953614e-17,-0.09833333333333377,-3.469446951953614e-17,-2.0816681711721685e-17,6.938893903907228e-18,-0.0783333333333333,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.00833333333333501,0.4249999999999991,4.5102810375396984e-17,0.2900000000000002,4.5102810375396984e-17,-1.734723475976807e-17,2.7755575615628914e-17,0.2933333333333335,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.010000000000000106,0.17999999999999983,1.734723475976807e-17,-0.10999999999999986,1.0408340855860843e-17,1.734723475976807e-17,0.0,-0.06000000000000005,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
-0.009999999999999606,-0.11000000000000075,4.5102810375396984e-17,0.04500000000000024,1.734723475976807e-17,3.122502256758253e-17,6.938893903907228e-18,0.07499999999999983,0.0
